business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Instagram_Macro,Travel,116635,2024-12-13 17:23:00,17,Friday,12,Story,platform Instagram content Story category Travel sentiment Positive tier Macro,1656,11,0,5818,32,38350,English,True,False,0,False,False,False,False
Facebook_Macro,Education,389974,2024-12-13 20:43:00,20,Friday,12,Video,platform Facebook content Video category Education sentiment Negative tier Macro,256,11,0,1885,155,49244,English,True,False,0,False,False,False,False
Twitter_Macro,Travel,330069,2024-12-14 02:53:00,2,Saturday,12,Poll,platform Twitter content Poll category Travel sentiment Negative tier Macro,914,27,0,3590,238,44346,English,True,False,0,False,False,False,False
LinkedIn_Macro,Education,327325,2024-12-14 03:51:00,3,Saturday,12,Post,platform LinkedIn content Post category Education sentiment Neutral tier Macro,1444,5,0,797,28,9396,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,242231,2024-12-14 05:03:00,5,Saturday,12,Tweet,platform Twitter content Tweet category Gaming sentiment Neutral tier Macro,1764,1,0,1993,113,40941,English,True,False,0,False,False,False,False
Twitter_Nano,Sports,7298,2024-12-14 05:06:00,5,Saturday,12,Retweet,platform Twitter content Retweet category Sports sentiment Negative tier Nano,1595,9,0,226,295,52025,English,True,False,0,False,False,False,False
LinkedIn_Macro,Education,277339,2024-12-14 15:46:00,15,Saturday,12,Poll,platform LinkedIn content Poll category Education sentiment Neutral tier Macro,1177,1,0,118,92,29539,English,True,False,0,False,False,False,False
Facebook_Macro,Travel,457592,2024-12-15 00:54:00,0,Sunday,12,Story,platform Facebook content Story category Travel sentiment Neutral tier Macro,915,8,0,3450,40,66063,English,True,False,0,False,False,False,False
YouTube_Macro,Technology,192144,2024-12-15 11:52:00,11,Sunday,12,Short,platform YouTube content Short category Technology sentiment Positive tier Macro,154,1,0,5670,687,934671,English,True,False,0,False,False,False,False
Facebook_Macro,Fashion,354405,2024-12-15 11:53:00,11,Sunday,12,Video,platform Facebook content Video category Fashion sentiment Positive tier Macro,539,26,0,5210,309,68599,English,False,False,0,False,False,False,False
Instagram_Macro,Fashion,188183,2024-12-15 12:42:00,12,Sunday,12,Reel,platform Instagram content Reel category Fashion sentiment Negative tier Macro,150,0,0,7387,138,27354,English,True,False,0,False,False,False,False
Twitter_Macro,Education,161033,2024-12-15 14:43:00,14,Sunday,12,Thread,platform Twitter content Thread category Education sentiment Positive tier Macro,270,22,0,3781,130,35058,English,True,False,0,False,False,False,False
LinkedIn_Macro,Travel,201818,2024-12-15 14:50:00,14,Sunday,12,Article,platform LinkedIn content Article category Travel sentiment Neutral tier Macro,577,3,0,488,143,7285,English,False,False,0,False,False,False,False
Twitter_Macro,Entertainment,142832,2024-12-15 15:12:00,15,Sunday,12,Poll,platform Twitter content Poll category Entertainment sentiment Positive tier Macro,1963,14,0,2360,39,11619,English,True,False,0,False,False,False,False
Facebook_Macro,Fashion,492887,2024-12-16 00:37:00,0,Monday,12,Story,platform Facebook content Story category Fashion sentiment Positive tier Macro,330,6,0,4564,274,54520,English,False,False,0,False,False,False,False
YouTube_Mid-tier,Education,63404,2024-12-16 02:35:00,2,Monday,12,Live,platform YouTube content Live category Education sentiment Neutral tier Mid-tier,236,21,0,18599,956,213568,English,True,False,0,False,False,False,False
Twitter_Macro,Business,270175,2024-12-16 05:07:00,5,Monday,12,Retweet,platform Twitter content Retweet category Business sentiment Positive tier Macro,90,22,0,2988,205,40278,English,True,False,0,False,False,False,False
TikTok_Macro,Lifestyle,169425,2024-12-16 05:45:00,5,Monday,12,Duet,platform TikTok content Duet category Lifestyle sentiment Positive tier Macro,220,5,0,2804,413,272869,English,True,False,0,False,False,False,False
Instagram_Macro,Fitness,461436,2024-12-16 13:19:00,13,Monday,12,Photo,platform Instagram content Photo category Fitness sentiment Neutral tier Macro,133,12,0,8257,281,37929,English,True,False,0,False,False,False,False
Twitter_Macro,Business,491029,2024-12-16 13:36:00,13,Monday,12,Thread,platform Twitter content Thread category Business sentiment Positive tier Macro,684,24,0,1933,98,8806,English,True,False,0,False,False,False,False
Facebook_Macro,Fashion,256465,2024-12-16 13:38:00,13,Monday,12,Live,platform Facebook content Live category Fashion sentiment Positive tier Macro,494,0,0,3730,112,17537,English,True,False,0,False,False,False,False
Instagram_Macro,Health,356015,2024-12-16 17:44:00,17,Monday,12,Carousel,platform Instagram content Carousel category Health sentiment Positive tier Macro,1549,29,0,9359,111,45683,English,True,False,0,False,False,False,False
Facebook_Macro,Business,255829,2024-12-17 06:43:00,6,Tuesday,12,Live,platform Facebook content Live category Business sentiment Neutral tier Macro,191,27,0,2395,276,44172,English,True,False,0,False,False,False,False
Instagram_Macro,Fitness,486061,2024-12-17 07:20:00,7,Tuesday,12,Story,platform Instagram content Story category Fitness sentiment Neutral tier Macro,676,27,0,981,286,48891,English,False,False,0,False,False,False,False
TikTok_Macro,Travel,417137,2024-12-17 07:56:00,7,Tuesday,12,Stitch,platform TikTok content Stitch category Travel sentiment Positive tier Macro,590,29,0,20363,898,44459,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,247692,2024-12-17 09:23:00,9,Tuesday,12,Retweet,platform Twitter content Retweet category Fitness sentiment Neutral tier Macro,1157,17,0,1641,193,77981,English,True,False,0,False,False,False,False
Twitter_Macro,Education,279929,2024-12-17 10:52:00,10,Tuesday,12,Thread,platform Twitter content Thread category Education sentiment Positive tier Macro,1707,20,0,731,52,78261,English,True,False,0,False,False,False,False
Instagram_Micro,Travel,22246,2024-12-17 11:11:00,11,Tuesday,12,Photo,platform Instagram content Photo category Travel sentiment Neutral tier Micro,1060,0,0,8739,106,26064,English,True,False,0,False,False,False,False
TikTok_Macro,Gaming,126140,2024-12-17 12:58:00,12,Tuesday,12,Video,platform TikTok content Video category Gaming sentiment Neutral tier Macro,506,3,0,919,1769,399296,English,True,False,0,False,False,False,False
Instagram_Macro,Education,209059,2024-12-17 14:50:00,14,Tuesday,12,Photo,platform Instagram content Photo category Education sentiment Neutral tier Macro,1649,13,0,3339,55,49087,English,True,False,0,False,False,False,False
TikTok_Macro,Food,480604,2024-12-17 17:34:00,17,Tuesday,12,Video,platform TikTok content Video category Food sentiment Negative tier Macro,224,25,0,18304,750,492123,English,False,False,0,False,False,False,False
Instagram_Macro,Gaming,493979,2024-12-17 20:06:00,20,Tuesday,12,Reel,platform Instagram content Reel category Gaming sentiment Positive tier Macro,188,23,0,6205,343,13335,English,False,False,0,False,False,False,False
YouTube_Macro,Sports,123952,2024-12-17 20:41:00,20,Tuesday,12,Short,platform YouTube content Short category Sports sentiment Neutral tier Macro,562,21,0,2989,612,549736,English,True,False,0,False,False,False,False
Instagram_Macro,Fashion,332286,2024-12-17 22:05:00,22,Tuesday,12,Carousel,platform Instagram content Carousel category Fashion sentiment Neutral tier Macro,175,10,0,4424,63,46391,English,True,False,0,False,False,False,False
Facebook_Macro,Health,140174,2024-12-17 22:51:00,22,Tuesday,12,Video,platform Facebook content Video category Health sentiment Positive tier Macro,540,25,0,3643,325,31067,English,True,False,0,False,False,False,False
TikTok_Mid-tier,Travel,75627,2024-12-18 02:37:00,2,Wednesday,12,Stitch,platform TikTok content Stitch category Travel sentiment Negative tier Mid-tier,198,2,0,29695,997,489949,English,True,False,0,False,False,False,False
YouTube_Macro,Technology,132540,2024-12-18 06:12:00,6,Wednesday,12,Live,platform YouTube content Live category Technology sentiment Positive tier Macro,263,10,0,13688,609,66738,English,True,False,0,False,False,False,False
Instagram_Macro,Travel,218712,2024-12-18 06:26:00,6,Wednesday,12,Photo,platform Instagram content Photo category Travel sentiment Neutral tier Macro,1457,8,0,1105,269,24491,English,True,False,0,False,False,False,False
Instagram_Micro,Fitness,35531,2024-12-18 09:08:00,9,Wednesday,12,Photo,platform Instagram content Photo category Fitness sentiment Negative tier Micro,1540,17,0,6755,139,34085,English,True,False,0,False,False,False,False
YouTube_Macro,Fitness,341287,2024-12-18 13:47:00,13,Wednesday,12,Community Post,platform YouTube content Community Post category Fitness sentiment Negative tier Macro,681,9,0,3809,555,371729,English,True,False,0,False,False,False,False
Facebook_Macro,Entertainment,323715,2024-12-18 19:16:00,19,Wednesday,12,Post,platform Facebook content Post category Entertainment sentiment Positive tier Macro,1960,9,0,6825,179,2750,English,True,False,0,False,False,False,False
Instagram_Nano,Entertainment,7749,2024-12-19 01:41:00,1,Thursday,12,Photo,platform Instagram content Photo category Entertainment sentiment Negative tier Nano,1216,0,0,5002,49,754,English,True,False,0,False,False,False,False
Instagram_Macro,Health,173739,2024-12-19 07:47:00,7,Thursday,12,Story,platform Instagram content Story category Health sentiment Neutral tier Macro,340,18,0,8416,269,3956,English,True,False,0,False,False,False,False
Twitter_Macro,Entertainment,132416,2024-12-19 11:19:00,11,Thursday,12,Poll,platform Twitter content Poll category Entertainment sentiment Positive tier Macro,1348,11,0,233,93,56704,English,True,False,0,False,False,False,False
Facebook_Micro,Entertainment,38735,2024-12-19 12:08:00,12,Thursday,12,Post,platform Facebook content Post category Entertainment sentiment Neutral tier Micro,1393,22,0,7348,115,2975,English,True,False,0,False,False,False,False
TikTok_Macro,Sports,495082,2024-12-19 18:19:00,18,Thursday,12,Stitch,platform TikTok content Stitch category Sports sentiment Negative tier Macro,545,22,0,27389,1790,473038,English,True,False,0,False,False,False,False
TikTok_Macro,Fashion,235881,2024-12-20 01:06:00,1,Friday,12,Video,platform TikTok content Video category Fashion sentiment Neutral tier Macro,466,7,0,8229,1852,425257,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,289113,2024-12-20 12:05:00,12,Friday,12,Duet,platform TikTok content Duet category Entertainment sentiment Positive tier Macro,239,9,0,11965,514,364932,English,True,False,0,False,False,False,False
LinkedIn_Macro,Health,177256,2024-12-20 12:25:00,12,Friday,12,Article,platform LinkedIn content Article category Health sentiment Positive tier Macro,1734,28,0,230,129,8597,English,True,False,0,False,False,False,False
YouTube_Macro,Business,150405,2024-12-20 14:41:00,14,Friday,12,Live,platform YouTube content Live category Business sentiment Positive tier Macro,424,6,0,6639,926,540877,English,True,False,0,False,False,False,False
LinkedIn_Macro,Fitness,275028,2024-12-21 08:14:00,8,Saturday,12,Document,platform LinkedIn content Document category Fitness sentiment Neutral tier Macro,1642,3,0,66,110,22465,English,True,False,0,False,False,False,False
Facebook_Mid-tier,Technology,56873,2024-12-21 12:55:00,12,Saturday,12,Story,platform Facebook content Story category Technology sentiment Positive tier Mid-tier,1277,27,0,1863,299,40824,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Gaming,89616,2024-12-21 15:34:00,15,Saturday,12,Photo,platform Instagram content Photo category Gaming sentiment Positive tier Mid-tier,153,2,0,1534,307,6625,English,True,False,0,False,False,False,False
Twitter_Macro,Business,158524,2024-12-21 15:39:00,15,Saturday,12,Thread,platform Twitter content Thread category Business sentiment Positive tier Macro,510,14,0,847,138,11354,English,True,False,0,False,False,False,False
Twitter_Macro,Fashion,176259,2024-12-21 22:04:00,22,Saturday,12,Poll,platform Twitter content Poll category Fashion sentiment Negative tier Macro,1677,28,0,2317,96,1183,English,True,False,0,False,False,False,False
Instagram_Macro,Food,124015,2024-12-22 02:28:00,2,Sunday,12,Photo,platform Instagram content Photo category Food sentiment Neutral tier Macro,1129,10,0,3705,183,29330,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,202674,2024-12-22 03:11:00,3,Sunday,12,Carousel,platform Instagram content Carousel category Technology sentiment Positive tier Macro,1700,23,0,2429,156,12295,English,True,False,0,False,False,False,False
Instagram_Macro,Business,108625,2024-12-22 09:44:00,9,Sunday,12,Reel,platform Instagram content Reel category Business sentiment Positive tier Macro,149,7,0,9484,174,44659,English,True,False,0,False,False,False,False
Twitter_Macro,Fashion,208596,2024-12-22 13:21:00,13,Sunday,12,Retweet,platform Twitter content Retweet category Fashion sentiment Negative tier Macro,1097,17,0,699,263,30520,English,True,False,0,False,False,False,False
YouTube_Macro,Sports,470772,2024-12-22 15:06:00,15,Sunday,12,Short,platform YouTube content Short category Sports sentiment Positive tier Macro,305,24,0,18329,597,540006,English,False,False,0,False,False,False,False
Instagram_Macro,Food,224769,2024-12-22 16:45:00,16,Sunday,12,Carousel,platform Instagram content Carousel category Food sentiment Positive tier Macro,958,5,0,1547,161,26055,English,True,False,0,False,False,False,False
Instagram_Macro,Education,119971,2024-12-22 19:36:00,19,Sunday,12,Story,platform Instagram content Story category Education sentiment Neutral tier Macro,1484,12,0,8060,182,34096,English,True,False,0,False,False,False,False
Instagram_Macro,Health,229734,2024-12-23 00:26:00,0,Monday,12,Story,platform Instagram content Story category Health sentiment Neutral tier Macro,1332,1,0,9719,285,11648,English,True,False,0,False,False,False,False
Twitter_Macro,Travel,210515,2024-12-23 01:09:00,1,Monday,12,Retweet,platform Twitter content Retweet category Travel sentiment Positive tier Macro,1369,23,0,1090,208,48553,English,True,False,0,False,False,False,False
TikTok_Macro,Technology,433235,2024-12-23 02:55:00,2,Monday,12,Stitch,platform TikTok content Stitch category Technology sentiment Negative tier Macro,562,19,0,35068,465,276153,English,True,False,0,False,False,False,False
Twitter_Micro,Gaming,18656,2024-12-23 02:56:00,2,Monday,12,Poll,platform Twitter content Poll category Gaming sentiment Neutral tier Micro,1428,21,0,4339,257,7163,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,104789,2024-12-23 11:46:00,11,Monday,12,Story,platform Instagram content Story category Lifestyle sentiment Positive tier Macro,213,9,0,3653,465,18100,English,False,False,0,False,False,False,False
Instagram_Macro,Fitness,217465,2024-12-23 11:54:00,11,Monday,12,Photo,platform Instagram content Photo category Fitness sentiment Positive tier Macro,1824,12,0,7890,470,12381,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,339270,2024-12-23 13:30:00,13,Monday,12,Video,platform Facebook content Video category Gaming sentiment Positive tier Macro,333,4,0,2914,60,6423,English,True,False,0,False,False,False,False
